"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2024-06-08","72.2","-2.31","3.64","Jacob, Alek",669397,689690,,"foul",,,,,4,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","S",,,3,2,2024,"1.18","0.09","-0.4","2.35",,,,1,5,"Top",,,,,,,1.8152647734389655,-104.98358003707956,4.766352447663191,8.509215751351965,16.77670526632436,-32.50825661163697,"3.03","1.53",59,"68.3",82,"73.3",2242,"7",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.48",,,,,,,,46,7,"Sweeper",3,15,15,3,15,3,15,3,"Standard","Standard",93,"0","0",,,,"0","88.0",-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"4.27","-1.18","-1.18",,,,,,
"SI","2024-06-08","85.7","-2.38","3.6","Jacob, Alek",669397,689690,,"foul",,,,,2,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","S",,,3,2,2024,"-1.12","0.51","0.07","2.98",,,,1,5,"Top",,,,,,,8.254478124140057,-124.6370667937055,3.7933792744068247,-13.131765599291516,19.897287326351723,-27.62094664862557,"3.03","1.53",251,"77.1",48,"88.5",2317,"7.6",752009,676882,670148,676946,666703,669200,688363,669369,640458,"52.87",,,,,,,,46,6,"Sinker",3,15,15,3,15,3,15,3,"Standard","Standard",249,"0","0",,,,"0","88.0",-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"2.55","1.12","1.12",,,,,,
"FF","2024-06-08","86.6","-2.21","3.83","Jacob, Alek",669397,689690,,"ball",,,,,12,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","B",,,2,2,2024,"-1.04","0.68","1.4","3.45",,,,1,5,"Top",,,,,,,10.86162979403144,-125.7934041540331,3.8860721419499544,-12.959550792552209,20.81098642699808,-25.748458354343565,"3.03","1.53",,,,"88.3",2368,"7",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.48",,,,,,,,46,5,"4-Seam Fastball",3,15,15,3,15,3,15,3,"Standard","Standard",250,"0","0.131",,,,"-0.131",,-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"2.32","1.04","1.04",,,,,,
"CH","2024-06-08","72.8","-2.23","3.25","Jacob, Alek",669397,689690,,"ball",,,,,14,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","B",,,1,2,2024,"-1.07","-0.31","0.36","0.85",,,,1,5,"Top",,,,,,,7.174185984480689,-105.86140488767364,3.0921156074500558,-9.179767414730579,15.226213789956322,-35.179669612701595,"3.03","1.53",,,,"74.7",2098,"7.3",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.16",,,,,,,,46,4,"Changeup",3,15,15,3,15,3,15,3,"Standard","Standard",287,"0","0.057",,,,"-0.057",,-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"4.56","1.07","1.07",,,,,,
"FF","2024-06-08","86.4","-2.16","3.85","Jacob, Alek",669397,689690,,"ball",,,,,12,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","B",,,0,2,2024,"-1.15","0.82","0.3","3.31",,,,1,5,"Top",,,,,,,8.35251391959594,-125.70292306909343,3.278547169740987,-13.787644824386641,21.77779064553272,-24.202676062655065,"3.03","1.53",,,,"88.5",2268,"7.3",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.21",,,,,,,,46,3,"4-Seam Fastball",3,15,15,3,15,3,15,3,"Standard","Standard",245,"0","0.048",,,,"-0.048",,-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"2.2","1.15","1.15",,,,,,
"CH","2024-06-08","72.1","-2.36","3.38","Jacob, Alek",669397,689690,,"swinging_strike",,,,,13,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","S",,,0,1,2024,"-1.04","-0.1","-1.12","1.97",,,,1,5,"Top",,,,,,,4.294198476605242,-104.90221725745506,4.802881520439345,-8.369422721574395,14.786827116560762,-33.80338726707887,"3.03","1.53",,,,"73.8",2001,"7.2",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.33",,,,,,,,46,2,"Changeup",3,15,15,3,15,3,15,3,"Standard","Standard",278,"0","-0.073",,,,"0.073",,-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"4.43","1.04","1.04",,,,,,
"ST","2024-06-08","71.4","-2.36","3.67","Jacob, Alek",669397,689690,,"called_strike",,,,,5,"Chihuahuas challenged (pitch result), call on the field was upheld: Nick Allen walks.","R","R","R","ELP","LV","S",,,0,0,2024,"1.06","-0.11","0.25","2.05",,,,1,5,"Top",,,,,,,3.4068583090716276,-103.80716531347906,4.57095482331338,7.16617830642384,15.918083876711965,-33.900875392026066,"3.03","1.53",,,,"72.6",2189,"7.1",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.45",,,,,,,,46,1,"Sweeper",3,15,15,3,15,3,15,3,"Standard","Standard",89,"0","-0.066",,,,"0.066",,-12,12,"0.001","0.999",26,25,26,26,1,3,,,,,"4.56","-1.06","-1.06",,,,,,
"SI","2024-06-08","84.8","-3.41","3.69","Jacob, Alek",671732,689690,"field_out","hit_into_play",,,,,2,"Lawrence Butler grounds out, second baseman Matthew Batten to first baseman Nate Mondou.","R","L","R","ELP","LV","X",4,"ground_ball",2,1,2024,"-1.17","0.01","-0.19","2.9",,,,0,5,"Top",144.62,161.93,,,,,10.038135429232835,-123.18972455190008,4.479043319319443,-13.741354827161926,20.04671745334111,-33.038189185337025,"3.33","1.68",12,"86.5",-13,"86.7",2278,"7.2",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.32",0.111,0.116,"0",1,0,0,2,45,4,"Sinker",3,15,15,3,15,3,15,3,"Infield shade","Strategic",256,"0","-0.363",,,0.143,"0.363","88.0",-12,12,"0.001","0.999",26,23,26,24,1,3,,,,,"3.12","1.17","-1.17",,,,,,
"CH","2024-06-08","71.6","-3.48","3.34","Jacob, Alek",671732,689690,,"ball",,,,,13,"Lawrence Butler grounds out, second baseman Matthew Batten to first baseman Nate Mondou.","R","L","R","ELP","LV","B",,,1,1,2024,"-1.19","-0.13","-1.36","1.85",,,,0,5,"Top",,,,,,,6.275483857541147,-104.00293464135207,4.78045129161555,-9.632455231158408,15.161187419159543,-34.0349937253366,"3.33","1.68",,,,"72.9",2071,"7",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.46",,,,,,,,45,3,"Changeup",3,15,15,3,15,3,15,3,"Infield shade","Strategic",287,"0","0.076",,,,"-0.076",,-12,12,"0.001","0.999",26,23,26,24,1,3,,,,,"4.54","1.19","-1.19",,,,,,
"CH","2024-06-08","73.1","-3.54","3.38","Jacob, Alek",671732,689690,,"swinging_strike",,,,,9,"Lawrence Butler grounds out, second baseman Matthew Batten to first baseman Nate Mondou.","R","L","R","ELP","LV","S",,,1,0,2024,"-1.16","0.12","0.31","1.56",,,,0,5,"Top",,,,,,,9.844736140410147,-105.9439552391851,3.5209228611794936,-10.284418438790686,16.00344040378767,-32.050892931004995,"3.33","1.68",,,,"74.2",2147,"7.1",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.45",,,,,,,,45,2,"Changeup",3,15,15,3,15,3,15,3,"Infield shade","Strategic",286,"0","-0.085",,,,"0.085",,-12,12,"0.001","0.999",26,23,26,24,1,3,,,,,"4.14","1.16","-1.16",,,,,,
"SI","2024-06-08","84.8","-3.49","3.83","Jacob, Alek",671732,689690,,"ball",,,,,11,"Lawrence Butler grounds out, second baseman Matthew Batten to first baseman Nate Mondou.","R","L","R","ELP","LV","B",,,0,0,2024,"-1.18","0.28","-1.14","2.98",,,,0,5,"Top",,,,,,,7.968346592374394,-123.27805939573703,3.7870894188385744,-13.498333693083595,20.553739641580652,-30.1848979208951,"3.33","1.68",,,,"86.6",2231,"7.1",752009,676882,670148,676946,666703,669200,688363,669369,640458,"53.36",,,,,,,,45,1,"Sinker",3,15,15,3,15,3,15,3,"Infield shade","Standard",253,"0","0.068",,,,"-0.068",,-12,12,"0.001","0.999",26,23,26,24,1,3,,,,,"2.86","1.18","-1.18",,,,,,
"FF","2024-06-05","86.9","-3.37","4.05","Jacob, Alek",542208,689690,"walk","ball",,,,,12,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","B",,,3,2,2024,"-1.23","0.98","0.7","4.01",,,669397,1,9,"Top",,,,,,,12.537138792348964,-125.99662794345504,4.2004697617508135,-15.447417814459246,22.983488887727948,-22.70453316471672,"3.15","1.59",,,,"89.3",2390,"7.7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.79",,0.689131,"0.7",1,0,0,,74,8,"4-Seam Fastball",3,6,6,3,6,3,6,3,,,239,"-0.005","0.281",,,,"-0.281",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"2.03","1.23","1.23",,,,,,
"FF","2024-06-05","86.3","-3.41","3.99","Jacob, Alek",542208,689690,,"ball",,,,,11,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","B",,,2,2,2024,"-1.33","0.97","-1.49","3.46",,,669397,1,9,"Top",,,,,,,7.415283486989895,-125.47529370646309,3.0483859239422735,-15.572527221393033,23.73694857904874,-22.661269993657037,"3.15","1.59",,,,"88",2404,"7.3",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.25",,,,,,,,74,7,"4-Seam Fastball",3,6,6,3,6,3,6,3,,,240,"0","0.108",,,,"-0.108",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"2.08","1.33","1.33",,,,,,
"CH","2024-06-05","72.2","-3.52","3.52","Jacob, Alek",542208,689690,,"foul",,,,,11,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","S",,,2,2,2024,"-1.3","0.09","-1.27","2.45",,,669397,1,9,"Top",,,,,,,6.77361682360557,-104.8231198422396,5.234108988206121,-10.68095749030274,16.34893521995891,-32.60819054989241,"3.15","1.59",3,"35.8",-39,"73.2",2145,"7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.51",,,,,,,,74,6,"Changeup",3,6,6,3,6,3,6,3,,,279,"0","0",,,,"0","88.0",-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"4.28","1.3","1.3",,,,,,
"FF","2024-06-05","87.4","-3.36","3.91","Jacob, Alek",542208,689690,,"foul",,,,,3,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","S",,,2,2,2024,"-1.11","0.79","0.3","2.71",,,669397,1,9,"Top",,,,,,,11.246980745929346,-126.77466262619753,1.6676115383211654,-14.176741419335148,24.242142763949673,-24.171783309428523,"3.15","1.59",,,,"88.7",2469,"7.1",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.37",,,,,,,,74,5,"4-Seam Fastball",3,6,6,3,6,3,6,3,,,242,"0","0",,,,"0",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"2.2","1.11","1.11",,,,,,
"ST","2024-06-05","74.9","-3.54","3.87","Jacob, Alek",542208,689690,,"ball",,,,,12,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","B",,,1,2,2024,"0.96","0.27","1.25","2.44",,,669397,1,9,"Top",,,,,,,8.407084916739995,-108.65854313411731,3.953654866936084,6.051721478946895,19.495730809291764,-31.005846457152856,"3.15","1.59",,,,"76.8",2323,"7.9",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.61",,,,,,,,74,4,"Sweeper",3,6,6,3,6,3,6,3,,,88,"0","0.048",,,,"-0.048",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"3.82","-0.96","-0.96",,,,,,
"ST","2024-06-05","75.1","-3.61","3.79","Jacob, Alek",542208,689690,,"called_strike",,,,,8,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","S",,,1,1,2024,"1.16","0.32","0.27","2.05",,,669397,1,9,"Top",,,,,,,6.034941126131301,-109.1367325853758,3.032307722038146,8.27189572295895,18.9217793818311,-30.347706975238044,"3.15","1.59",,,,"75.9",2332,"6.9",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.58",,,,,,,,74,3,"Sweeper",3,6,6,3,6,3,6,3,"Standard","Standard",85,"0","-0.071",,,,"0.071",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"3.72","-1.16","-1.16",,,,,,
"SI","2024-06-05","87.3","-3.48","3.71","Jacob, Alek",542208,689690,,"called_strike",,,,,6,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","S",,,1,0,2024,"-1.32","0.18","0.64","2.1",,,669397,1,9,"Top",,,,,,,12.740120318957262,-126.47791872168904,1.9425926648610128,-16.606502277473563,23.73627670372779,-30.867918964564858,"3.15","1.59",,,,"88.3",2536,"7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.51",,,,,,,,74,2,"Sinker",3,6,6,3,6,3,6,3,,,258,"0","-0.069",,,,"0.069",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"2.82","1.32","1.32",,,,,,
"SI","2024-06-05","87","-3.35","3.89","Jacob, Alek",542208,689690,,"ball",,,,,11,"Carlos Pérez walks. Nick Allen to 2nd.","R","R","R","ELP","LV","B",,,0,0,2024,"-1.41","0.39","-0.92","2.73",,,669397,1,9,"Top",,,,,,,8.845417928933912,-126.46916182725406,2.643590800135427,-16.904091541049972,24.361884049803702,-28.746896692230266,"3.15","1.59",,,,"88.5",2468,"7.2",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.34",,,,,,,,74,1,"Sinker",3,6,6,3,6,3,6,3,"Standard","Standard",247,"0","0.047",,,,"-0.047",,-3,3,"0.031","0.969",26,33,26,34,1,4,,,,,"2.62","1.41","1.41",,,,,,
"ST","2024-06-05","74.2","-3.49","3.81","Jacob, Alek",669397,689690,"single","hit_into_play",,,,,4,"Nick Allen singles on a ground ball to left fielder Tirso Ornelas.","R","R","R","ELP","LV","X",7,"ground_ball",0,0,2024,"1.08","0.25","-0.64","2.45",,,,1,9,"Top",105.69,163.39,,,,,4.0047863678079745,-107.8941248245917,4.1150273279552705,7.755192991848332,18.77396935257033,-31.131666512322774,"3.03","1.53",65,"87.8",2,"75.6",2314,"7.4",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.12",0.349,0.324,"0.9",1,1,0,2,73,1,"Sweeper",3,6,6,3,6,3,6,3,"Standard","Standard",93,"-0.003","0.449",,,0.409,"-0.449","88.0",-3,3,"0.034","0.966",26,25,26,26,1,4,,,,,"3.89","-1.08","-1.08",,,,,,
"FF","2024-06-05","87.8","-2.16","3.99","Jacob, Alek",671732,689690,"field_out","hit_into_play",,,,,6,"Lawrence Butler flies out to center fielder Bryce Johnson.","R","L","R","ELP","LV","X",8,"fly_ball",1,1,2024,"-0.99","0.91","0.54","2.81",,,,0,9,"Top",119.2,36.07,,,,,8.840822259864593,-127.65483749962698,1.4361733456613668,-12.539693679046719,24.905272390627264,-22.70968366244011,"3.33","1.68",,"95",36,,2472,"7.8",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.66",0.089,0.158,"0",1,0,0,3,72,3,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Strategic",244,"0.003","-0.287",,,0.303,"0.287","95.0",-3,3,"0.031","0.969",26,23,26,24,1,4,,,,,"2.04","0.99","-0.99",,,,,,
"CH","2024-06-05","75.5","-2.4","3.63","Jacob, Alek",671732,689690,,"called_strike",,,,,5,"Lawrence Butler flies out to center fielder Bryce Johnson.","R","L","R","ELP","LV","S",,,1,0,2024,"-1.48","0.09","-0.1","2.42",,,,0,9,"Top",,,,,,,7.549714851748921,-109.6494493222456,4.495308777867346,-13.269681092613961,18.00142077020783,-32.41468486203032,"3.33","1.68",,,,"76.8",2182,"7.2",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.31",,,,,,,,72,2,"Changeup",3,6,6,3,6,3,6,3,"Standard","Strategic",272,"0","-0.085",,,,"0.085",,-3,3,"0.031","0.969",26,23,26,24,1,4,,,,,"3.9","1.48","-1.48",,,,,,
"FF","2024-06-05","86.9","-2.34","3.87","Jacob, Alek",671732,689690,,"ball",,,,,11,"Lawrence Butler flies out to center fielder Bryce Johnson.","R","L","R","ELP","LV","B",,,0,0,2024,"-1.09","0.78","-0.03","3.86",,,,0,9,"Top",,,,,,,7.818809325378328,-126.19970126494233,4.601911488722276,-13.264637879110564,24.61069193111504,-24.95607129964025,"3.33","1.68",,,,"87.6",2376,"6.8",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.73",,,,,,,,72,1,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",251,"0","0.068",,,,"-0.068",,-3,3,"0.031","0.969",26,23,26,24,1,4,,,,,"2.24","1.09","-1.09",,,,,,
"SI","2024-06-05","87","-3.4","3.9","Jacob, Alek",663527,689690,"home_run","hit_into_play",,,,,8,"Tyler Nevin homers (2) on a fly ball to center field.","R","R","R","ELP","LV","X",,"fly_ball",2,0,2024,"-1.25","0.33","-0.19","2.21",,,,0,9,"Top",113.15,20.33,,,,,10.527875858502576,-126.34387221531514,1.4495902482353076,-15.425506695103104,22.071243700190333,-29.108513623182507,"3.39","1.71",,"98.1",29,,2356,"7.7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.84",0.346,0.59,"2",1,0,3,6,71,3,"Sinker",3,5,5,3,6,3,6,3,"Standard","Standard",246,"-0.04","0.928",,,1.115,"-0.928","98.1",-2,2,"0.071","0.929",26,27,26,27,1,4,,,,,"2.66","1.25","1.25",,,,,,
"ST","2024-06-05","73.6","-3.42","3.9","Jacob, Alek",663527,689690,,"ball",,,,,6,"Tyler Nevin homers (2) on a fly ball to center field.","R","R","R","ELP","LV","B",,,1,0,2024,"1.2","-0.03","0.82","2.71",,,,0,9,"Top",,,,,,,6.5506236446109325,-106.91060317327796,5.015011294771552,8.007901210601977,18.757257306527436,-33.50668219085828,"3.39","1.71",,,,"74",2262,"6.7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.8",,,,,,,,71,2,"Sweeper",3,5,5,3,5,3,5,3,"Standard","Standard",84,"0","0.118",,,,"-0.118",,-2,2,"0.071","0.929",26,27,26,27,1,4,,,,,"4.25","-1.2","-1.2",,,,,,
"SI","2024-06-05","85.8","-3.06","3.8","Jacob, Alek",663527,689690,,"ball",,,,,14,"Tyler Nevin homers (2) on a fly ball to center field.","R","R","R","ELP","LV","B",,,0,0,2024,"-1.39","0.17","1.73","2.3",,,,0,9,"Top",,,,,,,14.419092043515366,-124.19828776181387,2.4342588008203982,-16.961085810916853,20.900961821787654,-31.090730062009502,"3.39","1.71",,,,"88",2279,"7.6",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.92",,,,,,,,71,1,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",250,"0","0.068",,,,"-0.068",,-2,2,"0.071","0.929",26,27,26,27,1,4,,,,,"2.92","1.39","1.39",,,,,,
"FF","2024-06-05","89.2","-2.39","3.99","Jacob, Alek",660829,689690,"strikeout","swinging_strike",,,,,3,"Hoy Park strikes out swinging.","R","L","R","ELP","LV","S",2,,2,2,2024,"-1.24","1.01","0.34","3.13",,672478,676811,2,8,"Top",,,,,,,9.498238011214886,-129.6501470361289,1.8040992912422273,-15.8723009236678,25.721390513148926,-21.343392688453967,"3.2","1.61",,,,"91.1",2509,"7.4",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.13",,0,"0",1,0,0,,67,5,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Strategic",242,"0.023","-0.246",,,,"0.246",,-2,2,"0.133","0.867",26,28,26,28,1,3,,,,,"1.85","1.24","-1.24",,,,,,
"ST","2024-06-05","75.2","-2.37","3.71","Jacob, Alek",660829,689690,,"ball",,,,,12,"Hoy Park strikes out swinging.","R","L","R","ELP","LV","B",,,1,2,2024,"1.19","-0.12","1.51","2.6",,672478,676811,2,8,"Top",,,,,,,5.934532800556803,-109.17334698514908,5.1133462153873825,8.391928505782042,19.946420055311638,-34.31120274490601,"3.2","1.61",,,,,2356,,752011,676882,670148,688363,676946,669200,672359,669369,640458,"54.13",,,,,,,,67,4,"Sweeper",3,5,5,3,5,3,5,3,"Standard","Strategic",87,"0","0.038",,,,"-0.038",,-2,2,"0.133","0.867",26,28,26,28,1,3,,,,,"4.18","-1.19","1.19",,,,,,
"SI","2024-06-05","87","-2.31","3.78","Jacob, Alek",660829,689690,,"swinging_strike",,,,,5,"Hoy Park strikes out swinging.","R","L","R","ELP","LV","S",,,1,1,2024,"-1.33","0.29","-0.11","2.51",,672478,676811,2,8,"Top",,,,,,,8.255134971764079,-126.39606851578499,2.619302589754547,-15.894834317222182,23.900326969903467,-29.784006105466563,"3.2","1.61",,,,"89.9",2385,"8",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.49",,,,,,,,67,3,"Sinker",3,5,5,3,5,3,5,3,"Standard","Strategic",253,"0","-0.072",,,,"0.072",,-2,2,"0.133","0.867",26,28,26,28,1,3,,,,,"2.71","1.33","-1.33",,,,,,
"CH","2024-06-05","72","-2.28","3.54","Jacob, Alek",660829,689690,,"called_strike",,,,,4,"Hoy Park strikes out swinging.","R","L","R","ELP","LV","S",,,1,0,2024,"-1.4","0.35","-0.5","2.67",,672478,676811,2,8,"Top",,,,,,,5.976211408173208,-104.52547551145277,5.241117921147299,-11.272400010365455,17.04810578439963,-30.735491448276218,"3.2","1.61",,,,"72.8",2180,"7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.51",,,,,,,,67,2,"Changeup",3,5,5,3,5,3,5,3,"Infield shade","Strategic",275,"0","-0.057",,,,"0.057",,-2,2,"0.133","0.867",26,28,26,28,1,3,,,,,"4.06","1.4","-1.4",,,,,,
"FF","2024-06-05","87.3","-2.23","3.89","Jacob, Alek",660829,689690,,"ball",,,,,12,"Hoy Park strikes out swinging.","R","L","R","ELP","LV","B",,,0,0,2024,"-1.33","0.9","1.32","3.73",,672478,676811,2,8,"Top",,,,,,,11.432564589153548,-126.54184889524574,4.027517032014145,-16.55484692251986,24.494248849451633,-23.57799106406631,"3.2","1.61",,,,"88.6",2353,"7.2",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.29",,,,,,,,67,1,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Infield shade","Strategic",246,"0","0.04",,,,"-0.04",,-2,2,"0.133","0.867",26,28,26,28,1,3,,,,,"2.1","1.33","-1.33",,,,,,
"ST","2024-06-05","74.7","-3.39","3.91","Jacob, Alek",676811,689690,"walk","ball",,,,,12,"Quincy Nieporte walks. Jordan Diaz to 2nd.","R","R","R","ELP","LV","B",,,3,2,2024,"0.83","0.11","0.47","3.6",,,672478,2,8,"Top",,,,,,,6.535596432739642,-108.36024024256473,6.453504315781526,5.518219309437845,17.993764075391734,-32.620688430914896,"3.25","1.64",,,,"75.6",2293,"7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.5",,0.689131,"0.7",1,0,0,,66,7,"Sweeper",3,5,5,3,5,3,5,3,"Standard","Standard",88,"-0.01","0.237",,,,"-0.237",,-2,2,"0.143","0.857",26,29,26,30,1,3,,,,,"3.98","-0.83","-0.83",,,,,,
"FF","2024-06-05","88.1","-3.33","3.95","Jacob, Alek",676811,689690,,"ball",,,,,11,"Quincy Nieporte walks. Jordan Diaz to 2nd.","R","R","R","ELP","LV","B",,,2,2,2024,"-1.38","0.88","-2.29","2.73",,,672478,2,8,"Top",,,,,,,5.516050643072129,-128.28549372954808,1.2899055805889423,-16.40257084142308,25.017214930114886,-22.89803492897334,"3.25","1.64",,,,"90",2402,"7.3",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.19",,,,,,,,66,6,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",251,"0","0.101",,,,"-0.101",,-2,2,"0.143","0.857",26,29,26,30,1,3,,,,,"2.04","1.38","1.38",,,,,,
"FF","2024-06-05","88.4","-3.32","3.93","Jacob, Alek",676811,689690,,"foul",,,,,11,"Quincy Nieporte walks. Jordan Diaz to 2nd.","R","R","R","ELP","LV","S",,,2,2,2024,"-1.27","1","-0.83","2.76",,,672478,2,8,"Top",,,,,,,8.932471495419751,-128.47649093642244,1.1571229032035117,-15.850023436919718,24.3316465875299,-21.457710365617583,"3.25","1.64",190,"62.1",36,"90.9",2454,"7.7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"52.8",,,,,,,,66,5,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",244,"0","0",,,,"0","88.0",-2,2,"0.143","0.857",26,29,26,30,1,3,,,,,"1.9","1.27","1.27",,,,,,
"CH","2024-06-05","72.3","-3.46","3.43","Jacob, Alek",676811,689690,,"ball",,,,,13,"Quincy Nieporte walks. Jordan Diaz to 2nd.","R","R","R","ELP","LV","B",,,1,2,2024,"-1.2","-0.23","-1.75","1.79",,,672478,2,8,"Top",,,,,,,5.524877818413463,-105.01821974473287,4.599029751260108,-9.808092220574649,16.529635141406125,-34.852943091327695,"3.25","1.64",,,,"73.3",2065,"7",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.5",,,,,,,,66,4,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",287,"0","0.049",,,,"-0.049",,-2,2,"0.143","0.857",26,29,26,30,1,3,,,,,"4.58","1.2","1.2",,,,,,
"CH","2024-06-05","73.8","-3.44","3.49","Jacob, Alek",676811,689690,,"swinging_strike",,,,,13,"Quincy Nieporte walks. Jordan Diaz to 2nd.","R","R","R","ELP","LV","S",,,1,1,2024,"-1.33","-0.08","-1.2","2.32",,,672478,2,8,"Top",,,,,,,6.923315565546639,-107.12973428022339,5.1137878482485615,-11.437753032247226,17.806659743530247,-33.94112370487591,"3.25","1.64",,,,"74.4",2108,"6.8",752011,676882,670148,688363,676946,669200,672359,669369,640458,"53.69",,,,,,,,66,3,"Changeup",3,5,5,3,5,3,5,3,,,286,"0","-0.071",,,,"0.071",,-2,2,"0.143","0.857",26,29,26,30,1,3,,,,,"4.28","1.33","1.33",,,,,,
